Patch Adams,-1998
Look Who's Talking,-1989
Here Comes the Boom,-2012
Kingsman 2,-2017
Beverly Hills Cop II,-1987
Taxi,-2004
Zeroville,-2016
The Rebound,-2009
Barefoot,-2014
Tower Heist,-2011
The Fisher King,-1991
Daddy Day Care,-2003
How Do You Know,-2010
So I Married an Axe Murderer,-1993
Agent Cody Banks,-2003
Cool Runnings,-1993
Scrawl,-2015
The Last Boy Scout,-1991
Tango & Cash,-1989
"Dude, Where's My Car?",-2000
Madagascar: Escape 2 Africa,-2008
Street Fighter,-1994
Never Been Kissed,-1999
Love Ranch,-2010
Out of Sight,-1998
European Vacation,-1985
Lake Placid,-1999
My Big Fat Greek Wedding 2,-2016
The Beverly Hillbillies,-1993
Stripes,-1981
Enough Said,-2013
Rush Hour 3,-2007
Johnny English Reborn,-2011
Austin Powers 4,-2017
"The Adventures of Priscilla, Queen of the Desert",-1994
Tangerine,-2015
Moms' Night Out,-2014
Downsizing,-2017
Baby's Day Out,-1994
And So It Goes,-2014
A Haunted House 2,-2014
The Croods 2,-2017
Under the Tuscan Sun,-2003
Puss in Boots,-2011
Chicken Run,-2000
Ghosts of Girlfriends Past,-2009
Jersey Girl,-2004
Convenience,-2015
The Boondock Saints II: All Saints Day,-2009
Elvis & Nixon,-2016
Last Love,-2013
Elektra Luxx,-2010
Back to School,-1986
Made of Honor,-2008
Death at a Funeral,-2010
Walk Hard: The Dewey Cox Story,-2007
Antz,-1998
Popeye,-1980
Spy Kids 2: Island of Lost Dreams,-2002
They Came Together,-2014
Nanny McPhee Returns,-2010
Pink Flamingos,-1972
All American Orgy,-2009
Dead Snow 2: Red vs. Dead,-2014
Bull Durham,-1988
Runaway Bride,-1999
Over the Hedge,-2006
Ice Age: The Meltdown,-2006
Two Weeks Notice,-2002
Harry and the Hendersons,-1987
Dilwale,-2015
"Paris, je t'aime",-2006
3 Ninjas,-1992
Addams Family Reunion,-1998
Bad Words,-2013
Beerfest,-2006
The Tuxedo,-2002
Tamasha,-2015
Clerks II,-2006
Grosse Pointe Blank,-1997
Blast from the Past,-1999
Feast,-2005
Maximum Overdrive,-1986
License to Drive,-1988
Josie and the Pussycats,-2001
I Give It a Year,-2013
How High,-2001
Camp Rock,-2008
Intolerable Cruelty,-2003
Hairspray,-1988
Rat Race,-2001
Kung Pow: Enter the Fist,-2002
"It's a Mad, Mad, Mad, Mad World",-1963
What About Bob?,-1991
In & Out,-1997
People Places Things,-2015
Private Parts,-1997
ATL,-2006
Mermaids,-1990
Bottle Rocket,-1996
The Benchwarmers,-2006
Used Cars,-1980
Detention,-2011
Saving Christmas,-2014
The Sitter,-2011
Beauty Shop,-2005
The Women,-2008
Beethoven,-1992
Ali G Indahouse,-2002
Drop Dead Gorgeous,-1999
Along Came Polly,-2004
Expelled,-2014
Cool World,-1992
Dead Snow,-2009
Hannah Montana: The Movie,-2009
Jack,-1996
The Pink Panther,-2006
Alvin and the Chipmunks: The Squeakquel,-2009
The Full Monty,-1997
Volver,-2006
The Jerk,-1979
The Longest Week,-2014
Airheads,-1994
Four Lions,-2010
Porky's,-1981
"I Love You, Beth Cooper",-2009
In the Land of Women,-2007
Chicken Little,-2005
The Brady Bunch Movie,-1995
Twins,-1988
Music and Lyrics,-2007
The Baytown Outlaws,-2012
Superman III,-1983
Crossroads,-2002
School Dance,-2014
Ladybugs,-1992
Muriel's Wedding,-1994
Without a Paddle,-2004
"Good Morning, Vietnam",-1987
On the Town,-1949
The Last Dragon,-1985
Boy Meets Girl,-2014
Doc Hollywood,-1991
Jawani Phir Nahi Ani,-2015
Catch and Release,-2006
The Art of the Steal,-2013
The Guard,-2011
Career Opportunities,-1991
A Goofy Movie,-1995
Police Academy 5: Assignment: Miami Beach,-1988
Superhero Movie,-2008
Lovesick,-2014
Election,-1999
1941,-1979
The Bounty Hunter,-2010
Planes: Fire & Rescue,-2014
Peggy Sue Got Married,-1986
A Lot Like Love,-2005
Madea's Family Reunion,-2006
Time Bandits,-1981
¡Three Amigos!,-1986
Triplets,-2016
Thunderbirds,-2004
The Station Agent,-2003
The Bad News Bears,-1976
The Revenant,-2009
Ri¢hie Ri¢h,-1994
Gigli,-2003
The Lavender Hill Mob,-1951
Barton Fink,-1991
Little Fockers,-2010
Hysteria,-2011
Youth in Revolt,-2009
Ice Princess,-2005
Beverly Hills Cop III,-1994
"New York, I Love You",-2008
Austenland,-2013
My Great Night,-2015
Once I Was a Beehive,-2015
The Informant!,-2009
Mr. Bean's Holiday,-2007
Obvious Child,-2014
Bill & Ted's Bogus Journey,-1991
Manhattan,-1979
Diary of a Mad Black Woman,-2005
Beverly Hills Cop 4,-2016
The Starving Games,-2013
Alfie,-2004
Surf's Up,-2007
Star Trek IV: The Voyage Home,-1986
Arachnophobia,-1990
Life of Crime,-2013
Confessions of a Teenage Drama Queen,-2004
Hit and Run,-2012
The Smurfs 2,-2013
Ghoulies,-1984
Cheeky,-2000
Hot Shots!,-1991
In the Middle of the Night,-1984
In Good Company,-2004
The Do Over,-2016
Harold & Kumar Escape from Guantanamo Bay,-2008
Untitled Woody Allen Project,-2016
Nancy Drew,-2007
Son of the Mask,-2005
Mousehunt,-1997
The Wedding Planner,-2001
Leprechaun,-1993
Life,-1999
Good Bye Lenin!,-2003
Semi-Pro,-2008
Dungeons & Dragons,-2000
Forces of Nature,-1999
Just One of the Guys,-1985
The Nut Job,-2014
Extract,-2009
Go,-1999
Queen,-2014
Happy Feet 2,-2011
Arms and the Dudes,-2016
Baby Boy,-2001
Baywatch,-2016
City Slickers,-1991
Hope Springs,-2012
Instructions Not Included,-2013
Beaches,-1988
Salmon Fishing in the Yemen,-2011
The Family Man,-2000
Ace Ventura: When Nature Calls,-1995
Thanks for Sharing,-2012
Brannigan,-1975
Vampires Suck,-2010
Heartbreak Ridge,-1986
Dracula: Dead and Loving It,-1995
Closer to the Moon,-2014
A Haunted House,-2013
The Last: Naruto the Movie,-2014
Double Impact,-1991
Jingle All the Way,-1996
A Good Old Fashioned Orgy,-2011
Stand Up Guys,-2012
Dumb and Dumberer: When Harry Met Lloyd,-2003
For Love or Money,-1993
Premature,-2014
30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,-2013
The Layover,-2016
Lady and the Tramp,-1955
One for the Money,-2012
Fun House,-2016
Postcards from the Edge,-1990
Elizabethtown,-2005
Hick,-2011
48 Hrs.,-1982
Seven Brides for Seven Brothers,-1954
The Brothers Bloom,-2008
The Brass Teapot,-2012
Rush Hour,-2016
Cursed,-2005
Somewhere,-2010
The Outskirts,-2015
Where the Heart Is,-2000
Going the Distance,-2010
MallBrats,-2016
Orgazmo,-1997
Osmosis Jones,-2001
Gambit,-2012
Clear History,-2013
Everything Must Go,-2010
Dragon Ball Z: Battle of Gods,-2013
D3: The Mighty Ducks,-1996
R100,-2013
In the Loop,-2009
Together,-2000
Inspector Gadget,-1999
Saving Silverman,-2001
Geek Charming,-2011
The Nanny Diaries,-2007
The Sapphires,-2012
How to Be Single,-2016
Midnight Run,-1988
The Magic of Belle Isle,-2012
Heavy Weights,-1995
Spread,-2009
Goon: Last of the Enforcers,-2016
God Bless America,-2011
Mike and Dave Need Wedding Dates,-2016
The Brothers Grimsby,-2016
Sexual Chronicles of a French Family,-2012
Imagine Me & You,-2005
Get Shorty,-1995
YPF,-2007
Torque,-2004
Home for the Holidays,-1995
I Heart Huckabees,-2004
BASEketball,-1998
Flushed Away,-2006
Autumn Dreams,-2015
Night of the Comet,-1984
The Right Kind of Wrong,-2013
Knights of Badassdom,-2013
Man of the House,-2005
Redirected,-2014
Mom's Got a Date with a Vampire,-2000
Pootie Tang,-2001
TMNT,-2007
Drop Dead Fred,-1991
A Dog's Purpose,-2016
Afternoon Delight,-2013
Raising Helen,-2004
Open Season,-2006
The Sessions,-2012
Get a Job,-2015
Whatever Works,-2009
A Pigeon Sat on a Branch Reflecting on Existence,-2014
Batman: The Movie,-1966
Like It Once Was,-2015
The Phantom,-1996
My Babysitter's a Vampire,-2010
Barbershop,-2002
Just Like Heaven,-2005
The SpongeBob SquarePants Movie,-2004
A Midsummer Night's Dream,-1999
Jawbreaker,-1999
Down Periscope,-1996
Just My Luck,-2006
Teen Witch,-1989
Hair,-1979
The Inbetweeners 2,-2014
Plastic,-2014
The Cannonball Run,-1981
Take This Waltz,-2011
Life Partners,-2014
Untitled Wes Anderson Project,-2016
Wag the Dog,-1997
Shanghai Noon,-2000
The Wizard,-1989
Analyze This,-1999
Bubble Boy,-2001
The Love Guru,-2008
The Golden Child,-1986
The Adventures of Buckaroo Banzai Across the 8th Dimension,-1984
The Whole Nine Yards,-2000
Maverick,-1994
He Never Died,-2015
The Secret of My Succe$s,-1987
3 Men and a Baby,-1987
Murder by Death,-1976
Johnny English,-2003
Crazy Kind of Love,-2013
Sneakers,-1992
Parental Guidance,-2012
Exit to Eden,-1994
I Can Do Bad All by Myself,-2009
Welcome to the Jungle,-2013
Oscar,-1991
MacGruber,-2010
Alvin and the Chipmunks: Chipwrecked,-2011
Tooth Fairy,-2010
You Will Meet a Tall Dark Stranger,-2010
The Tempest,-2010
Celebrity Sex Tape,-2012
The Humbling,-2014
Your Sister's Sister,-2011
Happiness,-1998
To Die For,-1995
Friday After Next,-2002
The Guilt Trip,-2012
For Your Consideration,-2006
Stranded in Paradise,-2014
The New Guy,-2002
Kinky Boots,-2005
Vampire's Kiss,-1988
Catch-22,-1970
#Lucky Number,-2015
Doctor Dolittle,-1998
Big Momma's House 2,-2006
Dutch,-1991
Fido,-2006
The Importance of Being Earnest,-2002
Texas Chainsaw Massacre: The Next Generation,-1994
The Joneses,-2009
Igby Goes Down,-2002
Miss Pettigrew Lives for a Day,-2008
White Christmas,-1954
The Prince and Me,-2004
Bandslam,-2009
Police Academy 4: Citizens on Patrol,-1987
Tower of Terror,-1997
Southland Tales,-2006
Garfield,-2004
Major Payne,-1995
Paint Your Wagon,-1969
Space Station 76,-2014
Whatever It Takes,-2000
The Worst Witch,-1986
Men & Chicken,-2015
Cuban Fury,-2014
Valley Girl,-1983
The First Wives Club,-1996
Hoodwinked!,-2005
Bean,-1997
Spun,-2002
Scoop,-2006
Sydney White,-2007
Gnomeo & Juliet,-2011
Pledge This!,-2006
